,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
281014,281015,281015,6,배달,11 월 2 일부터는 음식 배달 서비스까지 제공하고 있어 도미노피자나 BBQ,중립,100,0,0
281017,281018,281018,6,배달,배달 안 오면 어쩌나,중립,100,0,0
281018,281019,281019,6,배달,도미노피자 및 BBQ 치킨 배달 서비스도 이용 가능해 보입니다만 저는,긍정,100,0.1475884036391,1.5167003629216
281019,281020,281020,6,배달,최적화되었던 누구가 최근엔 치킨과 피자 배달 주문도 해내고 짤막한 뉴스도 들려주고,중립,100,0,0
281020,281021,281021,6,배달,감상 다양한 정보 확인 및 배달 주문 쇼핑 길안내까지 가능한데요,긍정,100,0.24496603229686,2.4904766494992
281021,281022,281022,6,배달,됩니다 이제 남은 것은 집으로 배달 오는 것만 기다리면 끝,중립,100,0,0
281022,281023,281023,6,배달,미니 ) 쇼핑 결제 · 배달 주문 기능이 가능한 ' 누구,긍정,100,0.1659983865341,1.3688034188034
281023,281024,281024,6,배달,* 무드등 배달 스피커 등 일상에서 필요한 것들을,중립,100,0,0
281024,281025,281025,6,배달,듣고 원하는 채널을 보며 쇼핑과 배달 주문까지 하는 시대가 바로 눈앞에,중립,100,0,0
281025,281026,281026,6,배달,말한마디로 배달 음식주문부터 택시도 부르고카카오톡과 연동이되어 카카오톡,중립,100,0,0
281026,281027,281027,6,활용,SKT NUGU 여기에 세팅해서 진짜 활용 잘하고 있어요,긍정,100,0.19480519480519,1.4
281027,281028,281028,6,활용,로 확인도 하고 있어요이렇게 다양하게 활용 가능한 인공지능스피커 SKT NUGU candle,긍정,100,0.13835183196085,1.7010383100609
281028,281029,281029,6,활용,때문에 동봉된 설명서는 이렇게 세워서 활용 가능합니다,긍정,100,0.17044178405058,1.4043505989352
281029,281030,281030,6,활용,뿜어내는 것은 물론 다양한 조명으로도 활용 가능하다,긍정,100,0.29521240214918,1.2280701754386
281030,281031,281031,6,활용,) 음악 재생 기능은 사용자의 활용 빈도에 따라 유용할 수 있겠다,중립,100,0,0
281031,281032,281032,6,활용,주유쿠폰국민카드 결제로 4000 원 주유할인마케팅수집 활용 동의로 인공지능스피커 sns 홍보활동으로누구나 3,중립,100,0,0
281032,281033,281033,6,활용,06 까지행사기간 자몽주유 고객 중마케팅 활용 수집 동의한 100 명추첨 후,중립,100,0,0
281033,281034,281034,6,활용,"10 만개 제공 … "" 활용 확대 기대 "" 사진 1",긍정,100,0.11897001303781,0.95805084745763
281034,281035,281035,6,활용,함께한 추억 나누고 싶은 꿀팁 활용 TIP 을 공유하면 푸짐한 선물이,긍정,100,0.20294902029741,1.019621749409
281035,281036,281036,6,활용,통해 네이버 AI 알고리즘은 서비스에 활용 가능한 수준에 도달 네이버는 올,긍정,100,0.12556588104613,1.4220410180381
281036,281037,281037,6,활용,' 헤어샵 예약 ' 등에 활용 가능하다,긍정,100,0.2231570647764,1.1566016504126
281037,281038,281038,6,활용,카메라가 결합된 형태로 TV 화면을 활용 IPTV 셋톱박스 형태 중장기적으로는 IoT,긍정,100,0.083399702665392,1.0821917808219
281038,281039,281039,6,활용,편안한 조명을 제공해줘 수유등 독서등으로 활용 하기 좋은 SKT NUGU candle,긍정,100,0.19248784051997,1.1696329254727
281039,281040,281040,6,활용,가장 멋지게 사용하는 꿀 팁 활용 영상이나 이미지를 만들어 보세요,긍정,100,0.24092266490572,1.4546133245286
281040,281041,281041,6,활용,충전 중 사용이 가능하기에 충분히 활용 가능한 부분이다,긍정,100,0.36370730088108,1.5717324865767
281041,281042,281042,6,활용,활용,NA,NA,NA,NA
281042,281043,281043,6,활용,에피소드를 비롯해 생활에 도움이 되는 활용 TIP 을 공유하면,긍정,100,0.14174474821375,1.1509433962264
281043,281044,281044,6,활용,어떤 독일 아빠는 요런 시스템을 활용 아들집 전등을 소등해서 집안에 있던,중립,100,0,0
281044,281045,281045,6,활용,앱에는 NUGU mini 에서 활용 가능한 명령어가 정리되어 있어서 별도의,긍정,100,0.15488514246278,1.4347826086957
281045,281046,281046,6,활용,) 제품 자체가 무등이 되어서 활용 가치가 좋아 보입니다,긍정,100,0.1672872121287,1.3382976970296
281046,281047,281047,6,활용,플랫폼은 확장성이 높아 다양한 서비스 활용 방안이 모색되고 있어요 SK 텔레콤은,긍정,100,0.16684240990282,2.1350907656949
281047,281048,281048,6,활용,스피커는 물론 무드등으로도 활용 가능해거실 침실 등 소비자의 일상,긍정,100,0.21140516066024,1.1461499908876
281048,281049,281049,6,활용,조현영씨의 실제 일상 속 인공지능스피커의 활용 영상을 보면서,중립,100,0,0
281049,281050,281050,6,활용,재밌는 에피소드 생활에 도움이 되는 활용 TIP 을 공유해주세요,긍정,100,0.24902665468703,1.0754716981132
281050,281051,281051,6,활용,무료 이용하는것이 나을수 있겠네요스마트 플러그 활용 팁 ( 필자 아이디어 ),중립,100,0,0
281051,281052,281052,6,활용,아이디어 ) 주방 후 드 활용,중립,100,0,0
281052,281053,281053,6,활용,스마트 스위치 활용,중립,100,0,0
281053,281054,281054,6,활용,폰찾기 길안내 오디오북 등등 다양하게 활용 할 수 있어서 저 같이,중립,100,0,0
281054,281055,281055,6,활용,딸의 교육 도우미 또는 다양하게 활용 하면서 도움을 받고 있습니다,긍정,100,0.26420382338938,2.2723607458452
281055,281056,281056,6,활용,AI 비서 활용 범위를,중립,100,0,0
281056,281057,281057,6,활용,#nugu 활용 벽걸이 TV 설치,중립,100,0,0
281057,281058,281058,6,활용,#nugu 활용,NA,NA,NA,NA
281058,281059,281059,6,활용,카카오 I 음성인식 활용 고속 주행 훨씬 안정적 첫인상은,중립,100,0,0
281060,281061,281061,6,활용,까지 NUGU mini 를 통해 활용 가능합니다,긍정,100,0.13702623906706,1
281061,281062,281062,6,활용,출근준비할 때 활용 가능한 부분,긍정,100,0.20973298335049,1.2992142266336
281062,281063,281063,6,활용,평상시 활용 가능한 부분,긍정,100,0.2462061747776,1.025641025641
281063,281064,281064,6,활용,▲ NUGU 앱에서 활용 가능한 서비스 목록을 보여주며 사용자,긍정,100,0.1942458491802,1.5947831199722
281065,281066,281066,6,활용,누구사용법 # 인공지능스피커 #NUGU #nugu 활용 skt 누구 사용법 인공지능스피커 NUGU,중립,100,0,0
281067,281068,281068,6,활용,누구사용법 # 인공지능스피커 #NUGU #nugu 활용,중립,100,0,0
281068,281069,281069,6,활용,조명 소품으로도 활용 굿,중립,100,0,0
281069,281070,281070,6,활용,서비스도 활용 할 수 있다고해요,중립,100,0,0
281073,281074,281074,6,활용,연동과 스마트 홈 등의 서비스도 활용 할 수 있다고해요,중립,100,0,0
281074,281075,281075,6,활용,광고를 보면서 실감한다 앞으로 인공지능의 활용 폭이 훨씬훨씬훠훠훨씬 넓고 다양해지겠구나 그리고,중립,100,0,0
281075,281076,281076,6,활용,인공지능과 빅데이터 활용 주제중부일보이번 강연은 연세대학교 정보대학원 이준기,중립,100,0,0
281076,281077,281077,6,활용,또한 예쁜 무드 등으로도 활용 가능합니다,긍정,100,0.32600466554083,1.0201612903226
281077,281078,281078,6,활용,- 이 말은 곧 제대로 활용 안 하면 정말 ' 예쁜,긍정,100,0.14741549458909,1.2228022175823
281078,281079,281079,6,활용,정부기관 자동차산업 물류 의료산업등에도 인공지능기술이 활용 될 가능성이 높아 질 전망이라고,긍정,100,0.087231725872216,1.6201974098738
281079,281080,281080,6,활용,야외에서도 활용 할 수 있습니다,중립,100,0,0
281080,281081,281081,6,활용,스마트홈 제품들만 연동이 되며 아직까지는 활용 빈도가 낮지만 향우 NUGU 를,중립,100,0,0
281081,281082,281082,6,활용,처럼필요한 상황에 맞춘 인테리어 소품으로 활용 가능할 뿐만 아니라 택배신청에서 스타벅스,긍정,66.666666666667,0.088651623295994,0.49729166666667
281082,281083,281083,6,활용,버튼은 물론 누구 미니까지 모두 활용 중 ㅋㅋㅋ 각자의 역할이 있는데,긍정,100,0.10790567461487,1.3199882808361
281083,281084,281084,6,상품,상품,NA,NA,NA,NA
281085,281086,281086,6,상품,활용도가 낮지만 미국 일본 등에서는 상품 / 음식 주문 인터넷 서핑,중립,100,0,0
281086,281087,281087,6,상품,단어해석 노래검색부터 금융정보와 도서 및 상품 주문까지도 가능한 skt 누구 미니날시와,긍정,100,0.12945842117547,1.9826926441626
281087,281088,281088,6,상품,기가 지니 ' 에 대한 상품 홍보 관련 동영상을 보고 있으면,중립,100,0,0
281088,281089,281089,6,상품,없는 검색결과 신고 [ 이 상품 어때요 ] 교보미리미리 CI 보험,부정,100,-0.045366995696927,-0.89960756827263
281089,281090,281090,6,상품,[ 이 상품 어때요 ] 교보미리미리 CI 보험,중립,100,0,0
281090,281091,281091,6,상품,11 번가에서 내 상품 배송 확인해줘,중립,100,0,0
281091,281092,281092,6,상품,텔레콤의 인공지능 ( AI ) 상품 누구,중립,100,0,0
281092,281093,281093,6,상품,1 위 기념으로 상품,긍정,100,0.33718766613503,1.3448963317384
281093,281094,281094,6,상품,인공지능 스피커 개발사들은 은행 서비스 상품 주문 및 배달 사전 기능,중립,100,0,0
281094,281095,281095,6,상품,다른 스피커들과 차별화된 서비스를 제공하고자 상품 개발에 주력하고 있다,중립,100,0,0
281095,281096,281096,6,상품,스토아를 시청 할 땐말 하나로 상품 주문을 할 수 있답니다,중립,100,0,0
281096,281097,281097,6,상품,) ' 아리야 지금 방송 상품 주문해줘,중립,100,0,0
281097,281098,281098,6,상품,매번 특사 상품 찾아보고 주문하는 번거로움을 해결해 주니,긍정,100,0.12826183104821,1.3308270676692
281098,281099,281099,6,상품,T 프렌즈 우수활동자 상품 도착 사실을 카카오톡 메세지를 통해,중립,100,0,0
281099,281100,281100,6,상품,04 % 상품 37,NA,NA,NA,NA
281101,281102,281102,6,상품,아직까지는 모든 상품 구입은 불가능하고 기존 카테고리와 독립된,부정,100,-0.097321005215742,-0.85964912280702
281102,281103,281103,6,상품,판매 카테고리가 신설되어 이 카테고리의 상품 구입이 가능한 실정이지만 차차 이,긍정,100,0.097580260174245,1.2117794486216
281103,281104,281104,6,상품,브리지가 필요한 상품으로브리지 단종으로 관련 상품 판매가 어려움에 처할 것을 알았는지는,중립,100,0.047939071162755,0.33606516290727
281104,281105,281105,6,상품,아리아 11 번가 오늘의 추천 상품 알려줘 ' 매일 생필품 중심으로,긍정,100,0.14386131373033,1.5523275811487
281105,281106,281106,6,상품,1 ) 온라인 쇼핑을 통한 상품 구매에 따른 수수료 수취 2,중립,100,0,0
281106,281107,281107,6,상품,아마존과 파트너십을 체결한 온라인 사이트에서 상품 구매를 원할 시,중립,100,0,0
281107,281108,281108,6,상품,텔레콤 인공지능 ( AI ) 상품 누구 ( NUGU ) 알아볼께요,중립,100,0,0
281108,281109,281109,6,상품,알람 무드등 11 번가 추천 상품 등 서비스도 이용하기도 한다네요,중립,100,0,0
281110,281111,281111,6,상품,' 인기 상품 추천해줘 ' 라고 하면 추천도,긍정,100,0.23320092684542,1.140350877193
281111,281112,281112,6,상품,입력된 상품 단면도 이미지 보여드릴까요,중립,100,0,0
281112,281113,281113,6,상품,인증샷이 담긴 상품 리뷰를 남긴 분들은 당첨 기회가,긍정,100,0.088853953871238,1.0770663870675
281113,281114,281114,6,상품,4 차 산업혁명 아이디어 상품 IT 전자제품이라면 사족을 못 쓰는,중립,100,0,0
281115,281116,281116,6,상품,텔레콤의 인공지능 ( AI ) 상품 누구를 소개해드립니다,중립,100,0,0
281116,281117,281117,6,상품,선물로 생색내기엔이만한 것도 없는 그런 상품,긍정,67.326732673267,0.12150313566722,0.38992088063295
281118,281119,281119,6,상품,저희 상품 글에 HDR 셋탑을 기재해놨는데요 HDR,중립,100,0,0
281119,281120,281120,6,상품,' ' 11 번가 추천 상품 알려줘 ' 말하자 40 봉지,긍정,100,0.1632110579479,1.2368421052632
281120,281121,281121,6,상품,단 결합 상품 등 프로모션을 활용하면 이보다 저렴한,중립,100,0,0
281121,281122,281122,6,사은품,TV 를 함께 신청하시면더 큰 사은품 혜택을 드립니다,중립,100,0,0
281122,281123,281123,6,사은품,감상하실수도 있습니다 ㅎㅎ SK 브로드밴드 사은품 누구 어떠신가요 무한통신이라면 더욱더 많은,긍정,100,0.1063024272716,1.7973161699154
281123,281124,281124,6,사은품,mini ) - LG G7 사은품 영피치팜 농장지기 새휴대폰 LG G7,중립,100,0,0
281124,281125,281125,6,사은품,사은품구성 : NUGU 본체 + 사은품 사은품 ( 2016 년 11,중립,100,0,0
281125,281126,281126,6,사은품,: NUGU 본체 + 사은품 사은품 ( 2016 년 11 월,중립,100,0,0
281126,281127,281127,6,사은품,분명 누군가에겐유용한 사은품 일 수 있겠죠 ^ ㅡ,중립,100,0,0
281127,281128,281128,6,사은품,해서 계약하시는게 아니고요요금 및 할인금액 사은품 지급 등꼼꼼이 따져보셔야 하니까부담없이 가입상담,부정,100,-0.0093161315338894,-0.24311999878798
281128,281129,281129,6,사은품,같습니다 [ SK 기가인터넷설치 및 사은품 알아보기 ↓ ↓ ↓ ↓,중립,100,0,0
281129,281130,281130,6,사은품,추가로 사은품 하나 더 받는 다고 생각하면,중립,100,0,0
281130,281131,281131,6,사은품,[ 인터넷 사은품 많이 주는 곳 sk 담당,중립,100,0,0
281131,281132,281132,6,사은품,최대 사은품 최저요금 BTV 누구 셋탑도 추가요금,긍정,100,0.033540372670807,0.81547619047619
281161,281162,281162,6,지원,MM ) 무게 : 219g 지원 언어 : 한국어 제품 덮개를,긍정,100,0.10234800496606,1.2665452337583
281162,281163,281163,6,지원,지원 OS 및 기기 : Android,긍정,100,0.11044776119403,1
281163,281164,281164,6,지원,4 & 5GHz 모두 지원 ) ■ 블루투스 연결스마트폰에 블루투스로,긍정,100,0.098941383309019,1.140350877193
281164,281165,281165,6,지원,안드로이드 iOS 모두 지원 박스 개봉제품 보호용 스폰지가 붙은,긍정,100,0.1402470125958,1.2081578265789
281165,281166,281166,6,지원,4GHz 5GHz ) 지원 OS 안드로이드 4,긍정,100,0.11044776119403,1
281166,281167,281167,6,지원,11a / n ) 지원 OS 및 기기 : Android,긍정,100,0.078891257995736,1
281167,281168,281168,6,지원,이거 지원 언제 되냐고 거의 한달 간격으로,긍정,100,0.15183437179473,1.3587674247982
281168,281169,281169,6,지원,4 Kitkat 이상 지원 ) - https : /,긍정,100,0.23639303482587,0.92771084337349
281169,281170,281170,6,지원,0 이상 지원 ) - https : /,긍정,100,0.31519071310116,0.92771084337349
281170,281171,281171,6,지원,- 원하는 곳 까지 음성으로 지원,긍정,100,0.11044776119403,1
281171,281172,281172,6,지원,와이파이 듀얼 지원 및블루투스 4,긍정,100,0.11044776119403,1
281173,281174,281174,6,지원,별로 구매할 필요 없고 밝기 지원 해주는 스탠드를 찾을 필요도 없다,부정,66,0.02805472074019,0.022977941176471
281174,281175,281175,6,지원,50 % 지원,NA,NA,NA,NA
281175,281176,281176,6,지원,* 위 포스팅은 기기를 지원 받아 작성된 포스팅 입니다,긍정,100,0.1313627384468,1.4986631016043
281176,281177,281177,6,지원,뿐만 아니라 USB 단자 지원 블루투스 무선지원 등으로 스트리밍 서비스를,긍정,66.666666666667,0.046476008740218,0.66100636074512
281177,281178,281178,6,지원,기기들과의 연동 그리고 최근 ASMR 지원 및 무드등까지 더해져 유저로서는 선택지가,긍정,100,0.079634992111541,1.4033810993683
281178,281179,281179,6,지원,+ / - 그리고 음성인식 지원 여부도 제외할 수 있고요,긍정,100,0.11044776119403,1
281179,281180,281180,6,지원,지원,NA,NA,NA,NA
281180,281181,281181,6,지원,에서 ' 첫 ' 한국어 지원 음성인식 비서를 출시했다는 것은 굉장히,긍정,100,0.2006182101145,1.1266625425302
281182,281183,281183,6,지원,같기도 합니다 ( 실제 전화기능도 지원 ) 개인적으로 디자인은 준수하게 나온,긍정,100,0.13238915957484,1.6392636302034
281183,281184,281184,6,지원,참 영상 공모는 대학생분들만 지원 가능하기 때문에일반인까지 참여하는 이벤트보다는 경쟁률이,긍정,100,0.15833923960837,1.1151545781263
281184,281185,281185,6,지원,구글 홈 지원 사이트에서 확인한 스펙은 아래와 같습니다,긍정,100,0.10025086187799,1.2497680890538
281185,281186,281186,6,지원,년 6 월 현재 영어만 지원 ) 하면 4 개의 하얀색,긍정,100,0.13488791692947,1.3919766125361
281187,281188,281188,6,지원,AI·IoT80 분야 기술 연구공간이자 기업 지원 네크워크를 구축할 계획이다,긍정,100,0.15218789364179,2.5783917050149
281189,281190,281190,6,지원,4GHz 5GHz 지원 ) 를 통해 가능하며 한번,긍정,100,0.22084360543718,1.0172413793103
281191,281192,281192,6,지원,요녀석의 진짜 매력은 바로 팟캐스트 지원,긍정,100,0.26025771762306,1.191935483871
281194,281195,281195,6,지원,4GHz 5GHz 지원 ) 를 통해 가능한데요,긍정,100,0.25190374657326,1
281195,281196,281196,6,지원,규모의 기술개발비를 지원할 예정입니다,긍정,100,0.13637031778764,1.4023534185433
281196,281197,281197,6,지원,0 버전을 지원합니다,긍정,100,0.27611940298507,1
281197,281198,281198,6,지원,스위치 전등 에어컨 등 IoT 지원 제품은 누구를 통해 제어 가능합니다,중립,100,0,0
281198,281199,281199,6,지원,충전단자의 경우 음악재생이나 PC 연결은 지원 안되고 충전 기능만 되는 단자에요,중립,100,0,0
281199,281200,281200,6,지원,이 포스팅은 SKT 로부터 제품을 지원 받아 작성한 솔직 리뷰입니다,긍정,100,0.171217590006,1.1655773420479
281200,281201,281201,6,지원,1KG - 지원 OS : 안드로이드 4,긍정,100,0.13805970149254,1
281201,281202,281202,6,지원,기타 : WIFI 무드등인공지능 AI 지원 - 총평 일단 인공지능 AI,긍정,100,0.047386020716092,1.016393442623
281204,281205,281205,6,지원,0 이상부터는 지원 가능하다니 더욱 가지고 싶다 너란녀석,긍정,100,0.23809447659661,0.95180722891566
281205,281206,281206,6,지원,5GHz / 블루투스 - 앱 지원 : iOS 8,긍정,100,0.11044776119403,1
281206,281207,281207,6,지원,: 2160 픽셀 ( HDR 지원 ) 셋톱박스 사이즈 : 122,긍정,100,0.11044776119403,1
281207,281208,281208,6,지원,없음두 제품의 가장큰 차이는 HDR 지원 부분인데요,긍정,50.746268656716,0.035031793447289,0.20392185757297
281208,281209,281209,6,지원,MOV 이며 그 외 코텍은 지원 불가하네요,긍정,100,0.081697011396916,0.93794326241135
281210,281211,281211,6,지원,이은 세 번째 구글 어시스턴트 지원 언어 가능성테스트베드로서 한국의 역할 시장,긍정,100,0.11867534056396,1.1668528789218
281211,281212,281212,6,지원,SKKT 는 셋톱박스 자체가 음성인식 지원 AI 기능 지원을 해줍니다 LG,긍정,100,0.14824404622655,2.5262068965517
281212,281213,281213,6,지원,+ 는 셋톱박스가 있고 음성인식 지원 AI 네이버 클로바 스피커를 설치,긍정,100,0.14060319094184,1.8537931034483
281213,281214,281214,6,지원,SKKT 처럼 셋톱박스 자체가 음성인식기능 지원 AI 셋톱으로 출시를 하지 않을까,중립,100,-0.0060429391150011,0.043103448275862
281214,281215,281215,6,지원,또한 인력 곳에 서비스 교통안전 지원 함께 연 있다,긍정,100,0.19356689152648,1.1564700704225
281215,281216,281216,6,지원,있지만 가장 큰 차이점이라면 셋탑박스의 지원 유무입니다,긍정,100,0.13558449715188,1.5324371712449
281216,281217,281217,6,지원,( 선택 ) 지원 서비스와 연동 ( 각 서비스별,긍정,100,0.21547546914498,1.9560894780447
281217,281218,281218,6,지원,0 지원,NA,NA,NA,NA
281218,281219,281219,6,지원,두 번째로는 요새 가전제품에 IOT 지원 되는 상품들이 많이 나오죠 BTV,긍정,100,0.094808958719472,1.3958507812246
281219,281220,281220,6,지원,본 포스트는 SKT 로부터 제품을 지원 받아 작성한 솔직 후기 리뷰입니다,중립,100,0,0
281220,281221,281221,6,지원,본 포스트는 SKT 로부터 제품을 지원 받아 작성한 솔직 리뷰입니다,중립,100,0,0
281221,281222,281222,6,연계,토종 서비스와의 연계 등을 통한 편의성이 크다 ',중립,100,0,0
281222,281223,281223,6,연계,그 외에 일부 은행과의 연계 서비스 오디오북 구글캘린더 B TV,중립,100,0,0
281223,281224,281224,6,연계,반응하는 디바이스를 통해멜론서비스스마트홈상품제어음성정보검색 등다양한 서비스와 연계 이용 가능함 ) 일단 설명서와,중립,100,0,0
281225,281226,281226,6,연계,이용한 Device 와 다양한 생활편의 연계 서비스를 구성했다고 하는데무척이나 궁금해지더라고요,중립,100,0,0
281226,281227,281227,6,연계,연계,NA,NA,NA,NA
281227,281228,281228,6,연계,을 위한 디바이스와 다양한 라이프를 연계 서비스로 구성하였는데요매 월 3,중립,100,0,0
281229,281230,281230,6,연계,을 위한 디바이스와 다양한 라이프를 연계 서비스로 구성하였는데요 매 월 3,중립,100,0,0
